"Customer ID","Name","Email Address","Age","Location","Income","Occupation","Laptop Brands","Price","Frequency of Use","Purpose","Previous Brands Owned","Satisfaction Rating","Tech Knowledge Level","Cart Abandonment"
63427423,"Molly Marquez","klittle@example.org",24,"Big City",161523,"Skilled Employee/official","Asus",513.2897038974802,"Daily","Entertainment","Learn.",3,"Expert","No"
27142527,"Paul Brewer","staciehenderson@example.org",50,"Big City",284413,"Skilled Employee/official","HP",1332.8978064008024,"Rarely","Gaming","Little after.",4,"Advanced","No"
45847953,"Patricia Ryan","nsmith@example.com",65,"Big City",179001,"Management/self-employed/highly qualified employee/officer","Acer",1335.6903681196518,"Weekly","Work","Factor.",2,"Advanced","Yes"
17231385,"Eric Lin","bowmantara@example.org",29,"Big City",111139,"Unemployed/Unskilled","Asus",1040.7048124886528,"Weekly","Work","Whom.",4,"Expert","No"
87506814,"Holly Gillespie","tdennis@example.org",52,"Midsize-City",39060,"Skilled Employee/official","Apple",1892.8177770567636,"Rarely","Gaming","Although.",5,"Beginner","No"
32468121,"Erin Moore","johnnelson@example.org",60,"Small City",39927,"Unemployed/Unskilled","Apple",998.5857156785466,"Weekly","Gaming","Under.",5,"Beginner","No"
21843545,"Jeffrey Matthews","dannywilliams@example.com",36,"Midsize-City",51575,"Skilled Employee/official","Asus",1415.3637004407663,"Weekly","Work","Dream option.",5,"Advanced","No"
40810873,"Terry Smith","amberrowland@example.com",42,"Small City",40268,"Management/self-employed/highly qualified employee/officer","Apple",867.872418891044,"Daily","Entertainment","Newspaper.",2,"Beginner","Yes"
21337174,"Felicia Olsen","matthewmcconnell@example.com",65,"Small City",38077,"Unemployed/Unskilled","Lenovo",328.3292487776551,"Daily","Work","Open.",5,"Beginner","No"
22388097,"Samantha Clarke","emoody@example.net",31,"Midsize-City",38863,"Management/self-employed/highly qualified employee/officer","Dell",1130.5533258781616,"Daily","Work","With.",2,"Beginner","No"
76087929,"Roger Smith","kimberly77@example.com",27,"Midsize-City",35395,"Management/self-employed/highly qualified employee/officer","HP",931.5285183431453,"Daily","Work","Draw lose.",2,"Beginner","Yes"
13513268,"Claire Maynard","james01@example.com",29,"Big City",271533,"Unemployed/Unskilled","Lenovo",1576.7108386482346,"Daily","Work","Adult care.",5,"Advanced","No"
41438338,"James Bennett","huntcrystal@example.net",43,"Big City",58294,"Management/self-employed/highly qualified employee/officer","Apple",1802.4082840828703,"Weekly","Entertainment","Certain environment.",2,"Intermediate","Yes"
16259907,"Kristi Shaw","ccoleman@example.org",66,"Small City",43884,"Management/self-employed/highly qualified employee/officer","Apple",1072.2089353052695,"Weekly","Gaming","Magazine.",1,"Intermediate","Yes"
71236527,"Elizabeth Thomas","albert56@example.net",40,"Midsize-City",37616,"Unemployed/Unskilled","HP",676.129020635065,"Daily","Entertainment","Argue.",1,"Intermediate","No"
30262475,"Regina Martinez","ochambers@example.com",70,"Small City",37972,"Unemployed/Unskilled","Apple",1979.4280083495444,"Weekly","Work","Old.",5,"Intermediate","No"
59277843,"Alyssa Gonzalez","okline@example.net",19,"Big City",55940,"Management/self-employed/highly qualified employee/officer","Asus",817.2620566882593,"Weekly","Work","Peace.",5,"Intermediate","No"
52220252,"Hector Wilson","zachary58@example.net",43,"Big City",124200,"Management/self-employed/highly qualified employee/officer","Apple",1235.3399736228216,"Weekly","Entertainment","Skill instead.",4,"Expert","No"
97767279,"Nathan Sosa","xhunt@example.net",49,"Big City",203510,"Management/self-employed/highly qualified employee/officer","Lenovo",749.5403878461566,"Weekly","Work","Their.",4,"Expert","No"
57174900,"Kelly Ewing DDS","jesse38@example.net",27,"Big City",59143,"Unemployed/Unskilled","Dell",1810.1975981847672,"Rarely","Gaming","Agreement get.",4,"Advanced","No"
27713509,"Austin Carroll","bwilson@example.org",53,"Midsize-City",82875,"Skilled Employee/official","HP",1944.0481636318164,"Weekly","Gaming","Industry mind.",1,"Advanced","Yes"
19500771,"Joseph King","wrightwilliam@example.com",24,"Midsize-City",35350,"Skilled Employee/official","Acer",656.9122912578323,"Daily","Work","Air.",5,"Beginner","No"
32905076,"Tonya Moss","vmonroe@example.org",41,"Small City",40853,"Unemployed/Unskilled","Dell",829.6793106914571,"Daily","Work","Should Mr.",4,"Beginner","No"
81690711,"Patrick Martinez","mckaymichelle@example.org",45,"Small City",38486,"Skilled Employee/official","Acer",677.7306479050496,"Rarely","Entertainment","Tough night.",4,"Beginner","No"
24062231,"Kevin Martinez","hmurray@example.net",40,"Midsize-City",43551,"Unemployed/Unskilled","HP",633.0038347027612,"Daily","Work","I.",1,"Intermediate","Yes"
59030085,"Amanda Peterson","wadestephanie@example.com",59,"Small City",38112,"Skilled Employee/official","Asus",601.8804247218301,"Weekly","Work","Both.",2,"Beginner","No"
27371638,"Anthony Contreras","xoconnor@example.net",37,"Midsize-City",77185,"Management/self-employed/highly qualified employee/officer","Asus",1218.847197304438,"Daily","Entertainment","According candidate.",3,"Intermediate","Yes"
86404808,"Elizabeth Young","kimberly14@example.net",34,"Midsize-City",40342,"Unemployed/Unskilled","HP",1561.8260126764135,"Daily","Entertainment","Age detail.",5,"Beginner","No"
97934360,"Stacy Calderon","russellalexander@example.com",43,"Small City",39752,"Management/self-employed/highly qualified employee/officer","Dell",1945.5262278369557,"Rarely","Gaming","Walk.",2,"Beginner","No"
92928905,"John Allen","gwalker@example.com",47,"Big City",63350,"Unemployed/Unskilled","Apple",751.0410675079013,"Daily","Work","Total certainly.",4,"Advanced","No"
35507165,"Kathleen Morales","emilydavidson@example.com",51,"Big City",268474,"Management/self-employed/highly qualified employee/officer","Asus",1273.1820452326053,"Weekly","Gaming","Fund.",5,"Advanced","No"
93037802,"Adam Young","michellethompson@example.net",67,"Big City",53585,"Management/self-employed/highly qualified employee/officer","Dell",366.65038933901326,"Weekly","Gaming","Democrat hear.",1,"Advanced","No"
91812286,"Brian Harrington","james24@example.org",68,"Big City",223542,"Skilled Employee/official","Acer",1559.6569507202717,"Daily","Work","Though family.",4,"Expert","No"
